"Order ID";"Order Date";"Ship Date";"Ship Mode"
"CA-2015-133704";"20/09/2015";"26/09/2015";"Standard Class"
"CA-2015-133704";"20/09/2015";"26/09/2015";"Standard Class"
"CA-2017-159142";"4/4/17";"5/4/17";"First Class"
"CA-2017-159142";"4/4/17";"5/4/17";"First Class"
"CA-2015-138436";"26/03/2015";"30/03/2015";"Standard Class"
"CA-2018-117702";"28/11/2018";"4/12/18";"Standard Class"
"CA-2018-117702";"28/11/2018";"4/12/18";"Standard Class"
"CA-2018-117702";"28/11/2018";"4/12/18";"Standard Class"
"CA-2017-157336";"1/12/17";"5/12/17";"Second Class"
"CA-2017-157336";"1/12/17";"5/12/17";"Second Class"
"CA-2015-168130";"19/09/2015";"19/09/2015";"Same Day"
"CA-2016-155068";"23/10/2016";"23/10/2016";"Same Day"
"CA-2016-155068";"23/10/2016";"23/10/2016";"Same Day"
"CA-2016-155068";"23/10/2016";"23/10/2016";"Same Day"
"CA-2018-163160";"13/10/2018";"16/10/2018";"First Class"
"CA-2018-163160";"13/10/2018";"16/10/2018";"First Class"
"CA-2018-163160";"13/10/2018";"16/10/2018";"First Class"
"CA-2016-101924";"4/9/16";"9/9/16";"Standard Class"
"CA-2017-124793";"14/03/2017";"16/03/2017";"First Class"
"CA-2018-118367";"28/10/2018";"2/11/18";"Second Class"
"CA-2018-164819";"15/10/2018";"19/10/2018";"Second Class"
"CA-2018-158344";"7/8/18";"11/8/18";"Standard Class"
"CA-2018-123351";"21/09/2018";"25/09/2018";"Standard Class"
"CA-2018-110429";"3/11/18";"8/11/18";"Standard Class"
"US-2017-131611";"5/11/17";"9/11/17";"Standard Class"
"US-2017-131611";"5/11/17";"9/11/17";"Standard Class"
"US-2017-131611";"5/11/17";"9/11/17";"Standard Class"
"US-2017-131611";"5/11/17";"9/11/17";"Standard Class"
"US-2017-131611";"5/11/17";"9/11/17";"Standard Class"
"US-2018-124821";"25/06/2018";"29/06/2018";"Second Class"
"CA-2016-166975";"26/11/2016";"30/11/2016";"Standard Class"
"CA-2017-123806";"24/11/2017";"27/11/2017";"Second Class"
"US-2018-158505";"21/07/2018";"21/07/2018";"Same Day"
"US-2018-158505";"21/07/2018";"21/07/2018";"Same Day"
"CA-2016-142692";"23/10/2016";"28/10/2016";"Standard Class"
"CA-2016-123456";"9/7/16";"13/07/2016";"Standard Class"
"CA-2018-151358";"18/08/2018";"22/08/2018";"Standard Class"
"US-2017-107440";"16/04/2017";"20/04/2017";"Standard Class"
"US-2017-107440";"16/04/2017";"20/04/2017";"Standard Class"
"US-2017-107440";"16/04/2017";"20/04/2017";"Standard Class"
"CA-2015-166989";"14/11/2015";"18/11/2015";"Standard Class"
"CA-2015-166989";"14/11/2015";"18/11/2015";"Standard Class"
"CA-2015-103100";"20/12/2015";"23/12/2015";"First Class"
"CA-2015-103100";"20/12/2015";"23/12/2015";"First Class"
"CA-2016-105690";"21/11/2016";"26/11/2016";"Second Class"
"CA-2016-105690";"21/11/2016";"26/11/2016";"Second Class"
"CA-2016-105690";"21/11/2016";"26/11/2016";"Second Class"
"CA-2018-127516";"28/12/2018";"3/1/19";"Standard Class"
"US-2016-117184";"17/05/2016";"21/05/2016";"Standard Class"
"US-2016-117184";"17/05/2016";"21/05/2016";"Standard Class"
"CA-2018-102407";"9/12/18";"13/12/2018";"Second Class"
"CA-2018-102407";"9/12/18";"13/12/2018";"Second Class"
"CA-2018-102407";"9/12/18";"13/12/2018";"Second Class"
"CA-2018-130967";"10/3/18";"16/03/2018";"Standard Class"
"CA-2018-101581";"22/10/2018";"27/10/2018";"Standard Class"
"CA-2018-169124";"3/7/18";"10/7/18";"Standard Class"
"CA-2018-117261";"4/9/18";"10/9/18";"Standard Class"
"CA-2018-129021";"23/08/2018";"26/08/2018";"Second Class"
"CA-2018-129021";"23/08/2018";"26/08/2018";"Second Class"
"CA-2018-129021";"23/08/2018";"26/08/2018";"Second Class"
"CA-2018-129021";"23/08/2018";"26/08/2018";"Second Class"
"CA-2018-129021";"23/08/2018";"26/08/2018";"Second Class"
"CA-2015-123253";"22/08/2015";"25/08/2015";"Second Class"
"CA-2017-121601";"4/10/17";"4/10/17";"Same Day"
"CA-2015-162278";"26/10/2015";"30/10/2015";"Second Class"
"CA-2015-162278";"26/10/2015";"30/10/2015";"Second Class"
"CA-2017-161095";"28/06/2017";"28/06/2017";"Same Day"
"CA-2017-161095";"28/06/2017";"28/06/2017";"Same Day"
"CA-2015-125829";"4/11/15";"11/11/15";"Standard Class"
"CA-2015-125829";"4/11/15";"11/11/15";"Standard Class"
"CA-2015-125829";"4/11/15";"11/11/15";"Standard Class"
"CA-2015-125829";"4/11/15";"11/11/15";"Standard Class"
"CA-2015-125829";"4/11/15";"11/11/15";"Standard Class"
"CA-2015-123127";"8/9/15";"12/9/15";"Standard Class"
"CA-2016-115945";"25/06/2016";"1/7/16";"Standard Class"
"CA-2016-115945";"25/06/2016";"1/7/16";"Standard Class"
"CA-2016-115945";"25/06/2016";"1/7/16";"Standard Class"
"CA-2016-136735";"26/07/2016";"2/8/16";"Standard Class"
"US-2018-136189";"7/12/18";"11/12/18";"Standard Class"
"CA-2015-152345";"29/12/2015";"3/1/16";"Second Class"
"CA-2015-152345";"29/12/2015";"3/1/16";"Second Class"
"US-2016-147662";"14/02/2016";"19/02/2016";"Standard Class"
"US-2016-147662";"14/02/2016";"19/02/2016";"Standard Class"
"US-2016-147662";"14/02/2016";"19/02/2016";"Standard Class"
"US-2016-147662";"14/02/2016";"19/02/2016";"Standard Class"
"US-2016-147662";"14/02/2016";"19/02/2016";"Standard Class"
"CA-2017-153346";"25/01/2017";"27/01/2017";"First Class"
"CA-2017-153346";"25/01/2017";"27/01/2017";"First Class"
"CA-2018-118360";"1/4/18";"7/4/18";"Standard Class"
"CA-2018-149853";"3/10/18";"9/10/18";"Standard Class"
"CA-2018-149853";"3/10/18";"9/10/18";"Standard Class"
"CA-2018-107909";"1/9/18";"6/9/18";"Standard Class"
"CA-2018-107909";"1/9/18";"6/9/18";"Standard Class"
"CA-2016-112375";"21/12/2016";"27/12/2016";"Standard Class"
"CA-2016-112375";"21/12/2016";"27/12/2016";"Standard Class"
"CA-2016-154795";"20/12/2016";"24/12/2016";"Standard Class"
"CA-2016-154795";"20/12/2016";"24/12/2016";"Standard Class"
"CA-2016-125234";"27/11/2016";"1/12/16";"Standard Class"
"CA-2016-125234";"27/11/2016";"1/12/16";"Standard Class"
"CA-2018-133501";"27/08/2018";"1/9/18";"Standard Class"
"US-2015-129609";"22/03/2015";"22/03/2015";"Same Day"
"CA-2018-130309";"17/12/2018";"21/12/2018";"Standard Class"
"CA-2018-105410";"19/03/2018";"22/03/2018";"First Class"
"CA-2018-105410";"19/03/2018";"22/03/2018";"First Class"
"CA-2018-105410";"19/03/2018";"22/03/2018";"First Class"
"CA-2018-105410";"19/03/2018";"22/03/2018";"First Class"
"CA-2017-120355";"18/09/2017";"25/09/2017";"Standard Class"
"CA-2017-120355";"18/09/2017";"25/09/2017";"Standard Class"
"CA-2018-169894";"24/11/2018";"29/11/2018";"Second Class"
"CA-2018-169894";"24/11/2018";"29/11/2018";"Second Class"
"US-2018-100482";"11/4/18";"15/04/2018";"Standard Class"
"US-2018-100482";"11/4/18";"15/04/2018";"Standard Class"
"CA-2018-107748";"10/12/18";"12/12/18";"Second Class"
"CA-2018-107748";"10/12/18";"12/12/18";"Second Class"
"CA-2018-153654";"24/11/2018";"26/11/2018";"Second Class"
"CA-2016-155600";"4/12/16";"7/12/16";"Second Class"
"CA-2016-155600";"4/12/16";"7/12/16";"Second Class"
"CA-2018-162565";"11/12/18";"11/12/18";"Same Day"
"CA-2018-162565";"11/12/18";"11/12/18";"Same Day"
"CA-2018-162565";"11/12/18";"11/12/18";"Same Day"
"CA-2017-127642";"21/05/2017";"23/05/2017";"First Class"
"US-2018-163195";"17/02/2018";"21/02/2018";"Second Class"
"CA-2018-111332";"20/05/2018";"22/05/2018";"Second Class"
"CA-2018-111332";"20/05/2018";"22/05/2018";"Second Class"
"CA-2018-111332";"20/05/2018";"22/05/2018";"Second Class"
"CA-2018-111332";"20/05/2018";"22/05/2018";"Second Class"
"CA-2018-111332";"20/05/2018";"22/05/2018";"Second Class"
"CA-2018-117044";"11/9/18";"13/09/2018";"Second Class"
"CA-2018-117044";"11/9/18";"13/09/2018";"Second Class"
"US-2017-165078";"5/11/17";"10/11/17";"Standard Class"
"US-2017-165078";"5/11/17";"10/11/17";"Standard Class"
"US-2017-165078";"5/11/17";"10/11/17";"Standard Class"
"US-2018-169320";"23/07/2018";"25/07/2018";"Second Class"
"US-2018-169320";"23/07/2018";"25/07/2018";"Second Class"
"CA-2017-158575";"18/11/2017";"24/11/2017";"Standard Class"
"CA-2015-166954";"25/04/2015";"30/04/2015";"Standard Class"
"CA-2015-166954";"25/04/2015";"30/04/2015";"Standard Class"
"CA-2015-166954";"25/04/2015";"30/04/2015";"Standard Class"
"CA-2016-140830";"30/11/2016";"2/12/16";"Second Class"
"CA-2016-140830";"30/11/2016";"2/12/16";"Second Class"
"CA-2016-152891";"25/10/2016";"30/10/2016";"Standard Class"
"CA-2016-152891";"25/10/2016";"30/10/2016";"Standard Class"
"US-2016-122784";"20/07/2016";"27/07/2016";"Standard Class"
"US-2016-122784";"20/07/2016";"27/07/2016";"Standard Class"
"US-2016-122784";"20/07/2016";"27/07/2016";"Standard Class"
"US-2016-122784";"20/07/2016";"27/07/2016";"Standard Class"
"CA-2017-156811";"27/10/2017";"2/11/17";"Standard Class"
"CA-2017-156811";"27/10/2017";"2/11/17";"Standard Class"
"CA-2018-111556";"20/11/2018";"22/11/2018";"First Class"
"CA-2018-111556";"20/11/2018";"22/11/2018";"First Class"
"CA-2018-111556";"20/11/2018";"22/11/2018";"First Class"
"CA-2018-111556";"20/11/2018";"22/11/2018";"First Class"
"CA-2017-108868";"8/9/17";"12/9/17";"Standard Class"
"CA-2017-108868";"8/9/17";"12/9/17";"Standard Class"
"CA-2015-142965";"20/07/2015";"20/07/2015";"Same Day"
"CA-2015-142965";"20/07/2015";"20/07/2015";"Same Day"
"CA-2017-148740";"15/11/2017";"19/11/2017";"Standard Class"
"US-2015-138758";"7/7/15";"11/7/15";"Standard Class"
"US-2015-138758";"7/7/15";"11/7/15";"Standard Class"
"CA-2017-131737";"17/03/2017";"17/03/2017";"Same Day"
"CA-2017-131737";"17/03/2017";"17/03/2017";"Same Day"
"CA-2017-131737";"17/03/2017";"17/03/2017";"Same Day"
"CA-2017-114538";"26/12/2017";"27/12/2017";"First Class"
"CA-2015-127936";"2/9/15";"4/9/15";"First Class"
"CA-2016-164336";"5/7/16";"10/7/16";"Standard Class"
"CA-2016-164336";"5/7/16";"10/7/16";"Standard Class"
"CA-2017-100041";"20/11/2017";"25/11/2017";"Standard Class"
"CA-2017-100041";"20/11/2017";"25/11/2017";"Standard Class"
"CA-2017-100041";"20/11/2017";"25/11/2017";"Standard Class"
"US-2015-154879";"6/5/15";"11/5/15";"Standard Class"
"US-2015-154879";"6/5/15";"11/5/15";"Standard Class"
"CA-2015-130624";"21/06/2015";"24/06/2015";"First Class"
"CA-2015-130624";"21/06/2015";"24/06/2015";"First Class"
"CA-2015-130624";"21/06/2015";"24/06/2015";"First Class"
"CA-2018-132339";"19/08/2018";"23/08/2018";"Standard Class"
"CA-2015-153983";"29/11/2015";"6/12/15";"Standard Class"
"CA-2015-153983";"29/11/2015";"6/12/15";"Standard Class"
"CA-2018-112900";"9/4/18";"12/4/18";"Second Class"
"CA-2015-160157";"20/12/2015";"27/12/2015";"Standard Class"
"CA-2015-139633";"17/12/2015";"24/12/2015";"Standard Class"
"CA-2016-163090";"17/11/2016";"21/11/2016";"Second Class"
"CA-2015-117016";"4/3/15";"9/3/15";"Standard Class"
"CA-2018-159464";"18/05/2018";"19/05/2018";"First Class"
"CA-2018-159464";"18/05/2018";"19/05/2018";"First Class"
"CA-2018-159464";"18/05/2018";"19/05/2018";"First Class"
"CA-2018-159464";"18/05/2018";"19/05/2018";"First Class"
"CA-2018-159464";"18/05/2018";"19/05/2018";"First Class"
"US-2018-103226";"22/09/2018";"28/09/2018";"Standard Class"
"CA-2018-119452";"21/03/2018";"27/03/2018";"Standard Class"
"CA-2018-147725";"14/09/2018";"14/09/2018";"Same Day"
"CA-2017-168893";"3/11/17";"8/11/17";"Second Class"
"CA-2017-168893";"3/11/17";"8/11/17";"Second Class"
"CA-2017-168893";"3/11/17";"8/11/17";"Second Class"
"CA-2017-168893";"3/11/17";"8/11/17";"Second Class"
"CA-2017-168893";"3/11/17";"8/11/17";"Second Class"
"CA-2017-163398";"3/5/17";"8/5/17";"Standard Class"
"CA-2017-163398";"3/5/17";"8/5/17";"Standard Class"
"CA-2017-163398";"3/5/17";"8/5/17";"Standard Class"
"CA-2017-162726";"27/12/2017";"2/1/18";"Standard Class"
"CA-2017-162726";"27/12/2017";"2/1/18";"Standard Class"
"US-2017-111290";"22/07/2017";"26/07/2017";"Standard Class"
"US-2017-111290";"22/07/2017";"26/07/2017";"Standard Class"
"US-2017-111290";"22/07/2017";"26/07/2017";"Standard Class"
"US-2017-111290";"22/07/2017";"26/07/2017";"Standard Class"
"US-2015-147704";"16/11/2015";"21/11/2015";"Standard Class"
"US-2015-147704";"16/11/2015";"21/11/2015";"Standard Class"
"US-2015-147704";"16/11/2015";"21/11/2015";"Standard Class"
"US-2015-147704";"16/11/2015";"21/11/2015";"Standard Class"
"CA-2016-121965";"19/06/2016";"23/06/2016";"Standard Class"
"CA-2016-121965";"19/06/2016";"23/06/2016";"Standard Class"
"CA-2016-121965";"19/06/2016";"23/06/2016";"Standard Class"
"CA-2017-147137";"4/7/17";"6/7/17";"First Class"
"CA-2017-147137";"4/7/17";"6/7/17";"First Class"
"CA-2017-147137";"4/7/17";"6/7/17";"First Class"
"CA-2017-147137";"4/7/17";"6/7/17";"First Class"
"US-2016-146745";"3/9/16";"8/9/16";"Standard Class"
"US-2016-146745";"3/9/16";"8/9/16";"Standard Class"
"CA-2018-115175";"7/8/18";"12/8/18";"Standard Class"
"CA-2018-105851";"13/03/2018";"20/03/2018";"Standard Class"
"US-2018-125717";"28/09/2018";"1/10/18";"First Class"
"US-2018-125717";"28/09/2018";"1/10/18";"First Class"
"US-2018-125717";"28/09/2018";"1/10/18";"First Class"
"US-2018-125717";"28/09/2018";"1/10/18";"First Class"
"US-2018-125717";"28/09/2018";"1/10/18";"First Class"
"US-2018-125717";"28/09/2018";"1/10/18";"First Class"
"CA-2016-163895";"7/8/16";"11/8/16";"Standard Class"
"CA-2018-168641";"24/11/2018";"1/12/18";"Standard Class"
"CA-2018-168641";"24/11/2018";"1/12/18";"Standard Class"
"CA-2018-168641";"24/11/2018";"1/12/18";"Standard Class"
"CA-2018-168641";"24/11/2018";"1/12/18";"Standard Class"
"CA-2018-156895";"8/5/18";"12/5/18";"Standard Class"
"CA-2018-121300";"29/09/2018";"29/09/2018";"Same Day"
"CA-2018-121300";"29/09/2018";"29/09/2018";"Same Day"
"CA-2018-121300";"29/09/2018";"29/09/2018";"Same Day"
"CA-2018-121300";"29/09/2018";"29/09/2018";"Same Day"
"CA-2018-121300";"29/09/2018";"29/09/2018";"Same Day"
"CA-2018-121300";"29/09/2018";"29/09/2018";"Same Day"
"CA-2018-130211";"22/10/2018";"22/10/2018";"Same Day"
"CA-2018-130211";"22/10/2018";"22/10/2018";"Same Day"
"CA-2015-147235";"24/03/2015";"28/03/2015";"Standard Class"
"CA-2017-109365";"3/11/17";"8/11/17";"Standard Class"
"CA-2017-109365";"3/11/17";"8/11/17";"Standard Class"
"CA-2017-109365";"3/11/17";"8/11/17";"Standard Class"
"CA-2017-109365";"3/11/17";"8/11/17";"Standard Class"
"CA-2017-109365";"3/11/17";"8/11/17";"Standard Class"
"CA-2017-109365";"3/11/17";"8/11/17";"Standard Class"
"CA-2017-109365";"3/11/17";"8/11/17";"Standard Class"
"CA-2016-162621";"5/9/16";"11/9/16";"Standard Class"
"CA-2016-162621";"5/9/16";"11/9/16";"Standard Class"
"CA-2016-162621";"5/9/16";"11/9/16";"Standard Class"
"CA-2018-105921";"14/08/2018";"21/08/2018";"Standard Class"
"CA-2015-150798";"1/12/15";"3/12/15";"Second Class"
"CA-2015-150798";"1/12/15";"3/12/15";"Second Class"
"CA-2015-150798";"1/12/15";"3/12/15";"Second Class"
"CA-2015-150798";"1/12/15";"3/12/15";"Second Class"
"CA-2018-112753";"18/06/2018";"23/06/2018";"Standard Class"
"CA-2018-112753";"18/06/2018";"23/06/2018";"Standard Class"
"CA-2018-155075";"2/12/18";"9/12/18";"Standard Class"
"CA-2015-103401";"21/11/2015";"26/11/2015";"Standard Class"
"CA-2017-124814";"10/4/17";"16/04/2017";"Standard Class"
"CA-2017-124814";"10/4/17";"16/04/2017";"Standard Class"
"CA-2015-116757";"30/06/2015";"4/7/15";"Standard Class"
"CA-2015-116757";"30/06/2015";"4/7/15";"Standard Class"
"US-2015-138247";"24/12/2015";"29/12/2015";"Standard Class"
"US-2015-138247";"24/12/2015";"29/12/2015";"Standard Class"
"US-2015-138247";"24/12/2015";"29/12/2015";"Standard Class"
"US-2015-138247";"24/12/2015";"29/12/2015";"Standard Class"
"US-2015-138247";"24/12/2015";"29/12/2015";"Standard Class"
"US-2015-138247";"24/12/2015";"29/12/2015";"Standard Class"
"CA-2018-167003";"23/05/2018";"29/05/2018";"Standard Class"
"CA-2017-119935";"10/11/17";"14/11/2017";"Standard Class"
"CA-2017-119935";"10/11/17";"14/11/2017";"Standard Class"
"CA-2017-118969";"2/10/17";"3/10/17";"First Class"
"CA-2017-145240";"6/9/17";"8/9/17";"First Class"
"CA-2017-120873";"27/10/2017";"1/11/17";"Second Class"
"US-2018-111920";"22/10/2018";"26/10/2018";"Standard Class"
"US-2017-128678";"15/09/2017";"20/09/2017";"Standard Class"
"US-2017-128678";"15/09/2017";"20/09/2017";"Standard Class"
"CA-2017-101385";"25/09/2017";"1/10/17";"Standard Class"
"CA-2018-107167";"10/6/18";"14/06/2018";"Standard Class"
"CA-2015-109491";"20/02/2015";"26/02/2015";"Standard Class"
"CA-2015-109491";"20/02/2015";"26/02/2015";"Standard Class"
"CA-2018-105445";"20/02/2018";"25/02/2018";"Second Class"
"CA-2015-107454";"2/11/15";"6/11/15";"Standard Class"
"CA-2015-107454";"2/11/15";"6/11/15";"Standard Class"
"US-2018-105046";"17/07/2018";"23/07/2018";"Standard Class"
"US-2018-105046";"17/07/2018";"23/07/2018";"Standard Class"
"US-2018-105046";"17/07/2018";"23/07/2018";"Standard Class"
"CA-2018-152856";"8/9/18";"10/9/18";"Second Class"
"CA-2017-134691";"14/11/2017";"18/11/2017";"Standard Class"
"CA-2017-118759";"14/11/2017";"17/11/2017";"First Class"
"CA-2017-118759";"14/11/2017";"17/11/2017";"First Class"
"CA-2015-140403";"10/10/15";"10/10/15";"Same Day"
"CA-2015-140403";"10/10/15";"10/10/15";"Same Day"
"CA-2016-163104";"19/03/2016";"26/03/2016";"Standard Class"
"CA-2018-138464";"8/7/18";"12/7/18";"Standard Class"
"CA-2018-138464";"8/7/18";"12/7/18";"Standard Class"
"CA-2018-138464";"8/7/18";"12/7/18";"Standard Class"
"CA-2018-138464";"8/7/18";"12/7/18";"Standard Class"
"CA-2016-104129";"27/02/2016";"2/3/16";"Standard Class"
"CA-2016-104129";"27/02/2016";"2/3/16";"Standard Class"
"US-2018-132206";"16/06/2018";"21/06/2018";"Standard Class"
"CA-2018-113474";"30/03/2018";"31/03/2018";"First Class"
"CA-2016-126557";"12/7/16";"17/07/2016";"Second Class"
"CA-2016-126557";"12/7/16";"17/07/2016";"Second Class"
"CA-2016-126557";"12/7/16";"17/07/2016";"Second Class"
"CA-2016-126557";"12/7/16";"17/07/2016";"Second Class"
"CA-2016-126557";"12/7/16";"17/07/2016";"Second Class"
"CA-2016-126557";"12/7/16";"17/07/2016";"Second Class"
"CA-2016-126557";"12/7/16";"17/07/2016";"Second Class"
"US-2018-107636";"30/04/2018";"2/5/18";"First Class"
"US-2015-165862";"13/07/2015";"17/07/2015";"Standard Class"
"US-2015-106334";"27/12/2015";"2/1/16";"Standard Class"
"US-2015-106334";"27/12/2015";"2/1/16";"Standard Class"
"CA-2017-101448";"27/02/2017";"1/3/17";"Second Class"
"CA-2016-130218";"23/03/2016";"26/03/2016";"First Class"
"CA-2016-130218";"23/03/2016";"26/03/2016";"First Class"
"US-2018-117331";"21/10/2018";"28/10/2018";"Standard Class"
"CA-2015-127383";"31/12/2015";"5/1/16";"Standard Class"
"CA-2015-110219";"5/5/15";"8/5/15";"First Class"
"CA-2016-118871";"4/12/16";"9/12/16";"Second Class"
"CA-2016-118871";"4/12/16";"9/12/16";"Second Class"
"CA-2016-118871";"4/12/16";"9/12/16";"Second Class"
"CA-2018-129490";"26/09/2018";"30/09/2018";"Standard Class"
"CA-2015-101175";"9/12/15";"14/12/2015";"Standard Class"
"US-2018-149510";"3/12/18";"10/12/18";"Standard Class"
"US-2018-149510";"3/12/18";"10/12/18";"Standard Class"
"US-2018-149510";"3/12/18";"10/12/18";"Standard Class"
"CA-2016-111990";"8/11/16";"13/11/2016";"Standard Class"
"CA-2015-169460";"19/04/2015";"21/04/2015";"Second Class"
"US-2016-152128";"25/05/2016";"27/05/2016";"Second Class"
"US-2016-152128";"25/05/2016";"27/05/2016";"Second Class"
"CA-2018-126662";"17/07/2018";"21/07/2018";"Standard Class"
"CA-2017-139395";"12/12/17";"18/12/2017";"Standard Class"
"CA-2017-139395";"12/12/17";"18/12/2017";"Standard Class"
"CA-2017-139395";"12/12/17";"18/12/2017";"Standard Class"
"CA-2017-139395";"12/12/17";"18/12/2017";"Standard Class"
"US-2015-121734";"11/4/15";"16/04/2015";"Standard Class"
"CA-2016-110947";"9/6/16";"15/06/2016";"Standard Class"
"US-2015-150126";"27/07/2015";"2/8/15";"Standard Class"
"CA-2016-164427";"31/07/2016";"6/8/16";"Standard Class"
"CA-2017-120250";"19/09/2017";"22/09/2017";"First Class"
"CA-2017-121993";"10/6/17";"12/6/17";"First Class"
"US-2017-100405";"26/08/2017";"28/08/2017";"Second Class"
"US-2018-163790";"2/11/18";"4/11/18";"Second Class"
"US-2018-163790";"2/11/18";"4/11/18";"Second Class"
"US-2018-163790";"2/11/18";"4/11/18";"Second Class"
"US-2018-163790";"2/11/18";"4/11/18";"Second Class"
"US-2018-163790";"2/11/18";"4/11/18";"Second Class"
"US-2018-163790";"2/11/18";"4/11/18";"Second Class"
"CA-2017-129868";"26/12/2017";"31/12/2017";"Standard Class"
"CA-2017-129868";"26/12/2017";"31/12/2017";"Standard Class"
"CA-2017-129868";"26/12/2017";"31/12/2017";"Standard Class"
"CA-2017-129868";"26/12/2017";"31/12/2017";"Standard Class"
"CA-2017-129868";"26/12/2017";"31/12/2017";"Standard Class"
"CA-2017-129868";"26/12/2017";"31/12/2017";"Standard Class"
"CA-2017-140564";"5/12/17";"10/12/17";"Second Class"
"US-2018-169502";"28/08/2018";"1/9/18";"Standard Class"
"US-2018-169502";"28/08/2018";"1/9/18";"Standard Class"
"CA-2016-146948";"16/07/2016";"20/07/2016";"Standard Class"
"CA-2016-146948";"16/07/2016";"20/07/2016";"Standard Class"
