"Product ID";"Category";"Sub-Category";"Product Name";"Cost";"Price";"Profit";"Quantity";"Sales";"Customer ID"
"OFF-SU-10000898";"Office Supplies";"Supplies";"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L";303;372;69;19;7068;"DB-13210"
"OFF-PA-10001144";"Office Supplies";"Paper";"Xerox 1913";914;549;-365;18;9880;"DB-13210"
"TEC-AC-10004659";"Technology";"Accessories";"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB";166;445;279;3;1336;"BD-11320"
"OFF-AR-10004752";"Office Supplies";"Art";"Blackstonian Pencils";288;61;-227;19;1159;"ML-17755"
"TEC-AC-10004659";"Technology";"Accessories";"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB";227;160;-67;17;2726;"ML-17755"
"OFF-BI-10001249";"Office Supplies";"Binders";"Avery Heavy-Duty EZD View Binder with Locking Rings";121;554;433;12;6650;"JD-16015"
"OFF-FA-10003059";"Office Supplies";"Fasteners";"Assorted Color Push Pins";767;670;-98;15;10044;"JD-16015"
"TEC-AC-10002718";"Technology";"Accessories";"Belkin Standard 104 key USB Keyboard";387;688;302;2;1377;"JD-16015"
"OFF-ST-10001522";"Office Supplies";"Storage";"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h";850;229;-621;19;4349;"AS-10225"
"TEC-PH-10002352";"Technology";"Phones";"Avaya IP Phone 1140E VoIP phone";51;808;757;4;3234;"AS-10225"
"FUR-CH-10003774";"Furniture";"Chairs";"Global Wood Trimmed Manager's Task Chair, Khaki";549;984;434;16;15739;"AS-10225"
"OFF-AR-10000127";"Office Supplies";"Art";"Newell 321";208;806;598;24;19341;"AA-10375"
"FUR-CH-10004086";"Furniture";"Chairs";"Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs";453;595;142;4;2380;"KT-16465"
"OFF-ST-10001228";"Office Supplies";"Storage";"Fellowes Personal Hanging Folder Files, Navy";433;913;480;13;11871;"KT-16465"
"OFF-BI-10004187";"Office Supplies";"Binders";"3-ring staple pack";922;708;-214;24;16986;"MM-18280"
"TEC-PH-10003811";"Technology";"Phones";"Jabra Supreme Plus Driver Edition Headset";875;251;-624;16;4014;"NG-18430"
"OFF-AP-10000240";"Office Supplies";"Appliances";"Belkin F9G930V10-GRY 9 Outlet Surge";888;42;-846;20;832;"LW-16825"
"FUR-FU-10001940";"Furniture";"Furnishings";"Staple-based wall hangings";506;903;397;12;10835;"LW-16825"
"OFF-PA-10000575";"Office Supplies";"Paper";"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page";537;519;-18;11;5713;"LW-16825"
"TEC-CO-10001449";"Technology";"Copiers";"Hewlett Packard LaserJet 3310 Copier";411;61;-350;15;909;"CB-12415"
"OFF-BI-10002393";"Office Supplies";"Binders";"Binder Posts";946;741;-205;9;6671;"AS-10090"
"FUR-TA-10002855";"Furniture";"Tables";"Bevis Round Conference Table Top & Single Column Base";164;479;315;22;10532;"AS-10090"
"OFF-EN-10000781";"Office Supplies";"Envelopes";"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";976;494;-482;5;2468;"AS-10090"
"OFF-PA-10002160";"Office Supplies";"Paper";"Xerox 1978";239;348;110;16;5572;"AS-10090"
"OFF-BI-10004970";"Office Supplies";"Binders";"ACCOHIDE 3-Ring Binder, Blue, 1""";556;227;-328;12;2725;"CB-12415"
"OFF-LA-10003923";"Office Supplies";"Labels";"Alphabetical Labels for Top Tab Filing";142;361;219;1;361;"ML-17755"
"OFF-AR-10002257";"Office Supplies";"Art";"Eldon Spacemaker Box, Quick-Snap Lid, Clear";611;509;-102;5;2546;"ML-17755"
"OFF-FA-10004395";"Office Supplies";"Fasteners";"Plymouth Boxed Rubber Bands by Plymouth";787;160;-627;17;2716;"ML-17755"
"OFF-AP-10002534";"Office Supplies";"Appliances";"3.6 Cubic Foot Counter Height Office Refrigerator";448;738;290;5;3688;"JS-16030"
"FUR-FU-10004020";"Furniture";"Furnishings";"Advantus Panel Wall Acrylic Frame";724;533;-191;14;7455;"JS-16030"
"OFF-LA-10002787";"Office Supplies";"Labels";"Avery 480";649;403;-246;6;2415;"ND-18460"
"TEC-PH-10003645";"Technology";"Phones";"Aastra 57i VoIP phone";142;675;533;9;6079;"ND-18460"
"TEC-PH-10001615";"Technology";"Phones";"AT&T CL82213";324;84;-241;4;334;"ND-18460"
"TEC-AC-10001767";"Technology";"Accessories";"SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card";803;722;-82;1;722;"LW-17215"
"OFF-AR-10001221";"Office Supplies";"Art";"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color";765;704;-61;1;704;"LW-17215"
"OFF-ST-10000563";"Office Supplies";"Storage";"Fellowes Bankers Box Stor/Drawer Steel Plus";423;705;282;6;4229;"JW-15955"
"FUR-CH-10001146";"Furniture";"Chairs";"Global Value Mid-Back Manager's Chair, Gray";908;200;-708;9;1803;"JW-15955"
"OFF-BI-10004738";"Office Supplies";"Binders";"Flexible Leather- Look Classic Collection Ring Binder";562;222;-340;2;443;"SC-20050"
"OFF-AR-10000034";"Office Supplies";"Art";"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack";2;291;289;18;5237;"RW-19630"
"TEC-AC-10000290";"Technology";"Accessories";"Sabrent 4-Port USB 2.0 Hub";131;439;307;1;439;"RW-19630"
"FUR-BO-10003034";"Furniture";"Bookcases";"O'Sullivan Elevations Bookcase, Cherry Finish";826;641;-185;3;1924;"CM-12190"
"OFF-AR-10001315";"Office Supplies";"Art";"Newell 310";740;624;-117;21;13096;"JF-15190"
"OFF-AP-10002118";"Office Supplies";"Appliances";"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators";17;936;919;4;3743;"JF-15190"
"OFF-PA-10002137";"Office Supplies";"Paper";"Southworth 100% Résumé Paper, 24lb.";650;927;277;21;19468;"JF-15190"
"TEC-AC-10001606";"Technology";"Accessories";"Logitech Wireless Performance Mouse MX for PC and Mac";808;616;-192;4;2463;"SC-20800"
"OFF-ST-10000943";"Office Supplies";"Storage";"Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black";992;681;-311;20;13620;"SC-20800"
"FUR-CH-10001854";"Furniture";"Chairs";"Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat";897;769;-128;25;19221;"AM-10705"
"OFF-PA-10000533";"Office Supplies";"Paper";"Southworth Parchment Paper & Envelopes";48;514;466;3;1542;"AM-10705"
"OFF-ST-10003716";"Office Supplies";"Storage";"Tennsco Double-Tier Lockers";510;10;-501;12;116;"AM-10705"
"OFF-BI-10000088";"Office Supplies";"Binders";"GBC Imprintable Covers";145;419;274;10;4187;"BK-11260"
"OFF-LA-10000240";"Office Supplies";"Labels";"Self-Adhesive Address Labels for Typewriters by Universal";35;616;581;8;4932;"BK-11260"
"OFF-SU-10001165";"Office Supplies";"Supplies";"Acme Elite Stainless Steel Scissors";31;472;441;20;9444;"BK-11260"
"OFF-PA-10002749";"Office Supplies";"Paper";"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page";959;841;-119;22;18492;"BK-11260"
"OFF-ST-10001490";"Office Supplies";"Storage";"Hot File 7-Pocket, Floor Stand";931;151;-779;17;2571;"RH-19510"
"OFF-PA-10002377";"Office Supplies";"Paper";"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages";425;632;208;20;12644;"RH-19510"
"OFF-BI-10004826";"Office Supplies";"Binders";"JM Magazine Binder";871;913;42;16;14610;"RH-19510"
"FUR-CH-10004675";"Furniture";"Chairs";"Lifetime Advantage Folding Chairs, 4/Carton";675;230;-445;15;3457;"RH-19510"
"OFF-BI-10002867";"Office Supplies";"Binders";"GBC Recycled Regency Composition Covers";740;547;-192;2;1095;"GM-14500"
"FUR-BO-10004409";"Furniture";"Bookcases";"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray";759;737;-22;17;12529;"MC-17275"
"OFF-BI-10002225";"Office Supplies";"Binders";"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""";938;634;-305;8;5071;"VM-21685"
"OFF-BI-10001989";"Office Supplies";"Binders";"Premium Transparent Presentation Covers by GBC";368;452;84;10;4516;"VM-21685"
"OFF-BI-10000343";"Office Supplies";"Binders";"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";128;679;551;11;7468;"GP-14740"
"OFF-ST-10001172";"Office Supplies";"Storage";"Tennsco Lockers, Sand";281;328;47;2;656;"GP-14740"
"OFF-BI-10003707";"Office Supplies";"Binders";"Aluminum Screw Posts";931;712;-219;25;17798;"GP-14740"
"OFF-PA-10001274";"Office Supplies";"Paper";"Loose Memo Sheets";110;23;-87;11;256;"GP-14740"
"OFF-PA-10002250";"Office Supplies";"Paper";"Things To Do Today Pad";366;311;-55;22;6840;"GB-14530"
"OFF-AR-10000475";"Office Supplies";"Art";"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black";410;904;494;14;12660;"GB-14530"
"OFF-BI-10002976";"Office Supplies";"Binders";"ACCOHIDE Binder by Acco";434;74;-360;7;519;"CT-11995"
"FUR-CH-10003061";"Furniture";"Chairs";"Global Leather Task Chair, Black";298;648;350;4;2591;"CT-11995"
"OFF-PA-10002893";"Office Supplies";"Paper";"Wirebound Service Call Books, 5 1/2"" x 4""";549;707;159;3;2122;"CW-11905"
"OFF-LA-10003077";"Office Supplies";"Labels";"Avery 500";958;98;-859;18;1769;"CW-11905"
"OFF-PA-10001661";"Office Supplies";"Paper";"Xerox 1922";405;789;383;9;7097;"SN-20560"
"OFF-BI-10004656";"Office Supplies";"Binders";"Peel & Stick Add-On Corner Pockets";153;523;370;20;10468;"SN-20560"
"OFF-BI-10003707";"Office Supplies";"Binders";"Aluminum Screw Posts";531;681;150;3;2043;"SN-20560"
"FUR-FU-10004973";"Furniture";"Furnishings";"Flat Face Poster Frame";791;525;-266;11;5778;"SN-20560"
"OFF-BI-10004817";"Office Supplies";"Binders";"GBC Personal VeloBind Strips";721;820;99;7;5738;"EB-13705"
"OFF-AR-10001860";"Office Supplies";"Art";"BIC Liqua Brite Liner";198;794;596;23;18268;"JW-15220"
"OFF-PA-10001639";"Office Supplies";"Paper";"Xerox 203";234;604;369;2;1207;"KB-16585"
"OFF-AP-10004487";"Office Supplies";"Appliances";"Kensington 4 Outlet MasterPiece Compact Power Control Center";378;765;387;2;1531;"MC-17590"
"TEC-PH-10001760";"Technology";"Phones";"Bose SoundLink Bluetooth Speaker";20;962;942;9;8661;"MC-17590"
"OFF-PA-10004071";"Office Supplies";"Paper";"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box";927;942;15;22;20733;"MC-17590"
"FUR-FU-10004848";"Furniture";"Furnishings";"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";571;507;-64;12;6089;"CK-12595"
"OFF-BI-10004022";"Office Supplies";"Binders";"Acco Suede Grain Vinyl Round Ring Binder";612;236;-376;14;3311;"CK-12595"
"OFF-BI-10003669";"Office Supplies";"Binders";"3M Organizer Strips";895;842;-53;6;5050;"CK-12595"
"FUR-CH-10003833";"Furniture";"Chairs";"Novimex Fabric Task Chair";880;737;-143;6;4422;"CK-12595"
"OFF-AR-10003732";"Office Supplies";"Art";"Newell 333";392;888;496;24;21306;"CK-12595"
"FUR-FU-10003142";"Furniture";"Furnishings";"Master Big Foot Doorstop, Beige";544;436;-108;13;5662;"CK-12595"
"FUR-FU-10001196";"Furniture";"Furnishings";"DAX Cubicle Frames - 8x10";897;81;-816;4;323;"RD-19480"
"TEC-AC-10001114";"Technology";"Accessories";"Microsoft Wireless Mobile Mouse 4000";283;89;-194;7;623;"TP-21130"
"FUR-CH-10002335";"Furniture";"Chairs";"Hon GuestStacker Chair";523;101;-422;8;808;"TP-21130"
"TEC-AC-10000844";"Technology";"Accessories";"Logitech Gaming G510s - Keyboard";764;585;-179;16;9356;"TP-21130"
"FUR-TA-10004534";"Furniture";"Tables";"Bevis 44 x 96 Conference Tables";145;841;696;5;4205;"TP-21130"
"OFF-FA-10002975";"Office Supplies";"Fasteners";"Staples";634;887;253;7;6210;"GG-14650"
"OFF-ST-10003996";"Office Supplies";"Storage";"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite";878;197;-681;3;591;"GG-14650"
"OFF-BI-10002571";"Office Supplies";"Binders";"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""";508;263;-244;17;4478;"GG-14650"
"OFF-PA-10000477";"Office Supplies";"Paper";"Xerox 1952";542;775;233;10;7751;"GG-14650"
"OFF-BI-10004209";"Office Supplies";"Binders";"Fellowes Twister Kit, Gray/Clear, 3/pkg";728;651;-76;2;1303;"GG-14650"
"OFF-ST-10001963";"Office Supplies";"Storage";"Tennsco Regal Shelving Units";605;782;176;24;18760;"GG-14650"
"FUR-CH-10003833";"Furniture";"Chairs";"Novimex Fabric Task Chair";514;308;-206;4;1232;"GG-14650"
"TEC-AC-10004568";"Technology";"Accessories";"Maxell LTO Ultrium - 800 GB";566;95;-471;7;667;"GG-14650"
"OFF-AR-10001419";"Office Supplies";"Art";"Newell 325";894;445;-449;16;7116;"GG-14650"
"TEC-AC-10002800";"Technology";"Accessories";"Plantronics Audio 478 Stereo USB Headset";303;341;39;5;1706;"ZC-21910"
"FUR-TA-10003954";"Furniture";"Tables";"Hon 94000 Series Round Tables";285;972;687;21;20420;"ZC-21910"
"OFF-BI-10000301";"Office Supplies";"Binders";"GBC Instant Report Kit";964;787;-178;1;787;"CC-12610"
"FUR-CH-10003956";"Furniture";"Chairs";"Novimex High-Tech Fabric Mesh Task Chair";450;19;-431;16;303;"KA-16525"
"OFF-BI-10002954";"Office Supplies";"Binders";"Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders";376;418;42;3;1254;"TC-20980"
"TEC-AC-10003289";"Technology";"Accessories";"Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard";434;531;96;23;12202;"DB-13270"
"TEC-PH-10002468";"Technology";"Phones";"Plantronics CS 50-USB - headset - Convertible, Monaural";547;874;327;5;4372;"DB-13270"
"FUR-FU-10001861";"Furniture";"Furnishings";"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts";836;250;-586;25;6246;"TR-21325"
"OFF-PA-10004082";"Office Supplies";"Paper";"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book";883;427;-456;4;1706;"BF-11080"
"OFF-AP-10000358";"Office Supplies";"Appliances";"Fellowes Basic Home/Office Series Surge Protectors";784;517;-267;17;8797;"BF-11080"
"OFF-PA-10004243";"Office Supplies";"Paper";"Xerox 1939";154;362;207;10;3615;"BF-11080"
"OFF-PA-10001295";"Office Supplies";"Paper";"Computer Printout Paper with Letter-Trim Perforations";833;264;-569;15;3959;"MS-17365"
"TEC-PH-10002170";"Technology";"Phones";"ClearSounds CSC500 Amplified Spirit Phone Corded phone";283;38;-246;3;113;"MS-17365"
"FUR-FU-10002885";"Furniture";"Furnishings";"Magna Visual Magnetic Picture Hangers";785;766;-19;17;13022;"MS-17365"
"OFF-PA-10002870";"Office Supplies";"Paper";"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”";777;536;-240;23;12335;"CK-12595"
"OFF-LA-10003923";"Office Supplies";"Labels";"Alphabetical Labels for Top Tab Filing";461;585;124;13;7600;"ED-13885"
"OFF-LA-10003510";"Office Supplies";"Labels";"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White";822;787;-35;23;18096;"IM-15070"
"OFF-LA-10000248";"Office Supplies";"Labels";"Avery 52";628;212;-416;24;5082;"IM-15070"
"OFF-ST-10000060";"Office Supplies";"Storage";"Fellowes Bankers Box Staxonsteel Drawer File/Stacking System";257;819;562;14;11459;"IM-15070"
"OFF-PA-10003129";"Office Supplies";"Paper";"Tops White Computer Printout Paper";783;664;-118;22;14616;"IM-15070"
"OFF-FA-10004076";"Office Supplies";"Fasteners";"Translucent Push Pins by OIC";941;699;-242;25;17466;"IM-15070"
"OFF-LA-10004008";"Office Supplies";"Labels";"Avery 507";768;22;-746;25;558;"MY-17380"
"OFF-BI-10004094";"Office Supplies";"Binders";"GBC Standard Plastic Binding Systems Combs";8;246;237;8;1965;"MM-17260"
"FUR-TA-10004607";"Furniture";"Tables";"Hon 2111 Invitation Series Straight Table";117;537;420;6;3222;"MM-17260"
"FUR-CH-10004289";"Furniture";"Chairs";"Global Super Steno Chair";380;604;224;19;11473;"MP-17470"
"OFF-SU-10004498";"Office Supplies";"Supplies";"Martin-Yale Premier Letter Opener";289;412;123;21;8642;"AW-10840"
"OFF-AR-10001177";"Office Supplies";"Art";"Newell 349";201;248;47;7;1734;"SF-20065"
"OFF-BI-10001718";"Office Supplies";"Binders";"GBC DocuBind P50 Personal Binding Machine";916;269;-647;15;4036;"SN-20710"
"OFF-AR-10004602";"Office Supplies";"Art";"Boston KS Multi-Size Manual Pencil Sharpener";892;408;-483;7;2859;"SN-20710"
"OFF-AR-10003856";"Office Supplies";"Art";"Newell 344";232;182;-50;18;3273;"SN-20710"
"OFF-ST-10000649";"Office Supplies";"Storage";"Hanging Personal Folder File";182;924;742;16;14789;"RD-19900"
"TEC-AC-10002926";"Technology";"Accessories";"Logitech Wireless Marathon Mouse M705";932;867;-65;9;7803;"RD-19900"
"OFF-ST-10000078";"Office Supplies";"Storage";"Tennsco 6- and 18-Compartment Lockers";622;115;-508;2;229;"KT-16480"
"OFF-AR-10001044";"Office Supplies";"Art";"BOSTON Ranger #55 Pencil Sharpener, Black";941;756;-186;1;756;"KT-16480"
"FUR-CH-10002372";"Furniture";"Chairs";"Office Star - Ergonomically Designed Knee Chair";777;824;46;8;6590;"AH-10120"
"OFF-PA-10000357";"Office Supplies";"Paper";"Xerox 1888";446;219;-228;22;4810;"BM-11650"
"TEC-AC-10001266";"Technology";"Accessories";"Memorex Micro Travel Drive 8 GB";570;935;364;6;5607;"BM-11650"
"OFF-PA-10004888";"Office Supplies";"Paper";"Xerox 217";304;818;513;17;13898;"BW-11200"
"OFF-BI-10003460";"Office Supplies";"Binders";"Acco 3-Hole Punch";538;606;68;7;4243;"HG-14965"
"OFF-PA-10000157";"Office Supplies";"Paper";"Xerox 191";140;843;703;5;4215;"SG-20080"
"OFF-BI-10004519";"Office Supplies";"Binders";"GBC DocuBind P100 Manual Binding Machine";959;53;-906;23;1209;"SG-20080"
"OFF-AR-10004272";"Office Supplies";"Art";"Newell 308";792;427;-366;4;1706;"SG-20080"
"OFF-FA-10000585";"Office Supplies";"Fasteners";"OIC Bulk Pack Metal Binder Clips";117;256;139;15;3837;"SG-20080"
"FUR-CH-10004218";"Furniture";"Chairs";"Global Fabric Manager's Chair, Dark Gray";500;764;265;8;6113;"SG-20080"
"OFF-SU-10004231";"Office Supplies";"Supplies";"Acme Tagit Stainless Steel Antibacterial Scissors";516;972;456;1;972;"SG-20080"
"TEC-PH-10001578";"Technology";"Phones";"Polycom SoundStation2 EX Conference phone";468;888;420;5;4441;"SG-20080"
"OFF-ST-10003638";"Office Supplies";"Storage";"Mobile Personal File Cube";650;822;173;24;19737;"SG-20080"
"FUR-BO-10002213";"Furniture";"Bookcases";"DMI Eclipse Executive Suite Bookcases";834;917;83;3;2750;"SG-20080"
"FUR-TA-10001307";"Furniture";"Tables";"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black";725;823;98;19;15642;"RK-19300"
"OFF-PA-10002222";"Office Supplies";"Paper";"Xerox Color Copier Paper, 11"" x 17"", Ream";459;128;-331;18;2307;"SW-20245"
"OFF-PA-10002479";"Office Supplies";"Paper";"Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)";290;749;459;6;4492;"RW-19630"
"OFF-BI-10003091";"Office Supplies";"Binders";"GBC DocuBind TL200 Manual Binding Machine";918;119;-799;23;2731;"RW-19630"
"OFF-BI-10000145";"Office Supplies";"Binders";"Zipper Ring Binder Pockets";577;143;-434;1;143;"TS-21085"
"FUR-CH-10003061";"Furniture";"Chairs";"Global Leather Task Chair, Black";835;800;-35;9;7199;"JB-15400"
"FUR-BO-10001972";"Furniture";"Bookcases";"O'Sullivan 4-Shelf Bookcase in Odessa Pine";134;214;80;6;1284;"EH-14005"
"OFF-LA-10000134";"Office Supplies";"Labels";"Avery 511";746;494;-252;2;987;"EH-14005"
"OFF-EN-10003040";"Office Supplies";"Envelopes";"Quality Park Security Envelopes";559;401;-158;1;401;"EH-14005"
"TEC-PH-10000923";"Technology";"Phones";"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia";60;760;701;14;10646;"EH-14005"
"TEC-AC-10000158";"Technology";"Accessories";"Sony 64GB Class 10 Micro SDHC R40 Memory Card";122;343;221;25;8573;"BS-11665"
"FUR-FU-10003623";"Furniture";"Furnishings";"DataProducts Ampli Magnifier Task Lamp, Black,";373;336;-36;25;8410;"JK-16120"
"OFF-PA-10001293";"Office Supplies";"Paper";"Xerox 1946";48;464;417;24;11144;"JK-16120"
"OFF-AP-10000124";"Office Supplies";"Appliances";"Acco 6 Outlet Guardian Basic Surge Suppressor";41;448;407;9;4032;"RF-19345"
"OFF-AR-10004511";"Office Supplies";"Art";"Sanford Colorific Scented Colored Pencils, 12/Pack";557;226;-331;12;2714;"RF-19345"
"FUR-FU-10000076";"Furniture";"Furnishings";"24-Hour Round Wall Clock";389;379;-10;1;379;"RF-19345"
"OFF-PA-10003883";"Office Supplies";"Paper";"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""";8;867;859;13;11270;"DL-12865"
"OFF-BI-10003656";"Office Supplies";"Binders";"Fellowes PB200 Plastic Comb Binding Machine";942;44;-898;5;222;"WB-21850"
"OFF-FA-10000053";"Office Supplies";"Fasteners";"Revere Boxed Rubber Bands by Revere";572;793;221;20;15855;"WB-21850"
"TEC-PH-10002807";"Technology";"Phones";"Motorla HX550 Universal Bluetooth Headset";332;905;573;12;10865;"WB-21850"
"FUR-FU-10002364";"Furniture";"Furnishings";"Eldon Expressions Wood Desk Accessories, Oak";576;902;326;1;902;"TB-21625"
"OFF-BI-10002954";"Office Supplies";"Binders";"Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders";832;293;-539;14;4102;"TB-21625"
"OFF-PA-10004092";"Office Supplies";"Paper";"Tops Green Bar Computer Printout Paper";181;462;281;9;4162;"CB-12415"
"OFF-BI-10003982";"Office Supplies";"Binders";"Wilson Jones Century Plastic Molded Ring Binders";966;531;-435;2;1063;"GT-14635"
"OFF-SU-10001664";"Office Supplies";"Supplies";"Acme Office Executive Series Stainless Steel Trimmers";922;394;-528;23;9053;"GT-14635"
"FUR-TA-10003238";"Furniture";"Tables";"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables";402;218;-184;12;2616;"GT-14635"
